,image,emotion,mouth_distance,average_distance,eye-brows,eye_size
1767,Hamza_Atiya_Muhsen_0001.jpg,1,55.49102318318369,57.959208898964214,-67,50.72414130143616
1868,Howard_Dean_0007.jpg,1,44.83927654424499,53.390043604171765,-34,32.9574507913564
3509,Osama_bin_Laden_0002.jpg,1,64.81131101228853,66.64158445405324,-69,43.59091354890485
2755,Lance_Bass_0004.jpg,0,58.30673085596045,63.57633921754617,-46,44.46072428224603
2085,Janica_Kostelic_0001.jpg,0,98.84663395299236,58.57495272302993,-24,30.310894827653172
2773,Larry_Ralston_0001.jpg,1,68.91689906672093,72.67625336221016,-38,46.4900141469132
1724,Gunter_Pleuger_0003.jpg,0,81.51441061319403,69.90088911671982,-36,41.964717475287046
4309,Tabare_Vazquez_0001.jpg,1,66.22506718158678,49.59047252646343,-72,40.12297088483247
2113,Javier_Solana_0010.jpg,0,83.6005467122541,73.67013152252896,-62,37.54817922075293
4104,Sebastian_Cuattrin_0001.jpg,0,75.02664164598966,65.31685481168967,-50,36.94410884313299
1401,Gary_Gitnick_0001.jpg,0,65.55550627743816,63.134538403684935,-49,41.243116685050495
1678,Gonzalo_Sanchez_de_Lozada_0004.jpg,0,67.45070856516608,45.38635089705786,-62,37.832305464692396
3685,Porter_Goss_0001.jpg,1,75.74028511971817,75.50299181725451,-40,51.598964250971946
3151,Megawati_Sukarnoputri_0027.jpg,1,45.666009997704656,61.7934824420694,-40,44.67307595431075
3720,Quin_Snyder_0001.jpg,0,104.20818096928713,79.6664393941636,-40,51.186266208060005
3639,Peter_Chan_0001.jpg,0,66.55361770330845,59.44421070929626,-53,41.254613776365176
4596,Valerie_Harper_0001.jpg,0,122.80692234287531,76.96591840000164,-43,54.74632487890632
2987,Mahendra_Chaudhry_0001.jpg,1,107.60617282630605,76.864103441879,-40,41.21954642965031
4554,Tony_LaRussa_0001.jpg,1,70.0289855034131,66.27708854044452,-38,54.600813145485986
4251,Steffi_Graf_0005.jpg,0,107.66247517726644,70.48765659201553,-50,44.414701494718415
1255,Emanuel_Ginobili_0002.jpg,1,55.55617378587793,65.96312833172756,-62,49.994289370030245
366,Arthur_Martinez_0001.jpg,1,57.6714686324507,49.276096137164025,-50,48.282833526532116
749,Christian_Longo_0001.jpg,1,60.28058077553773,61.589713589764365,-32,44.74265883713843
1871,Howard_Schultz_0001.jpg,0,80.06290014200752,65.06276082384423,-49,39.4384722218822
1271,Eric_Christian_Olsen_0001.jpg,0,159.0886218919795,91.64739036600909,-43,52.138761645620164
1827,Henning_Scherf_0001.jpg,0,71.7260296378025,58.270698165595036,-48,35.812917131166756
4073,Sarah_Jessica_Parker_0001.jpg,0,116.80476836293727,79.58820948001843,-42,50.812593835253686
1043,Debbie_Allen_0001.jpg,0,126.62402474914448,76.97493469262741,-35,47.77994707096218
3452,Nicolas_Eyzaguirre_0001.jpg,1,63.60553852781606,76.07877138214904,-27,57.98506546194354
4359,Terry_Hoeppner_0001.jpg,1,67.30732828642181,60.86140055778104,-41,43.17407396536632
1088,Dick_Cheney_0001.jpg,1,67.72308278722842,74.44321150215328,-22,42.53111838327385
2931,Lucy_Liu_0002.jpg,0,84.55429377396476,85.29516353314136,-29,54.78975666033867
2777,Larry_Wilmore_0001.jpg,0,152.23285308306902,89.5927070549799,-58,48.568962455134695
1541,George_W_Bush_0376.jpg,1,73.83153513250662,67.39667376768749,-55,44.042174533519486
4645,Victoria_Beckham_0001.jpg,0,114.6272336076672,69.6334337452614,-53,49.00878858946873
114,Alex_Zanardi_0001.jpg,0,88.52340451117689,74.29216440541711,-51,48.79144118896018
1994,Jacques_Chirac_0034.jpg,1,80.35498891877342,71.86522011092498,-57,47.61536293969374
2576,Junichiro_Koizumi_0001.jpg,1,55.331389770522975,66.88137642207079,-54,41.688760078935715
4498,Tony_Blair_0036.jpg,0,136.4860982445325,88.76642593741408,-29,46.13475123897304
4588,Vaclav_Havel_0007.jpg,0,101.81013176634333,67.7818302632854,-40,31.288105680537647
261,Anna_Kournikova_0007.jpg,1,95.05994510306253,67.36286210005792,-57,45.92006936273567
2020,James_Blake_0011.jpg,1,64.02907052907113,62.649551179364245,-37,45.25201755601199
364,Arnold_Schwarzenegger_0039.jpg,0,113.07516904260166,74.24164027362967,-47,64.0868770054892
2762,Larry_Brown_0005.jpg,1,74.34998284641664,71.10002123087688,-58,39.82064123110467
22,Abner_Martinez_0001.jpg,0,126.16363097535735,70.43977801632838,-54,37.63947573080668
4664,Vladimir_Putin_0017.jpg,1,60.855699290424525,82.22153644492009,-19,50.21998560335331
3159,Melanie_Griffith_0002.jpg,0,136.11988228669804,71.98256769456835,-42,42.40792563452245
2760,Larry_Beinfest_0001.jpg,0,122.99695685069375,75.45717208018799,-44,39.199810443070575
4056,Samira_Makhmalbaf_0002.jpg,1,98.45088469324776,79.12830673871167,-46,65.42043020094926
3376,Naomi_Watts_0016.jpg,0,117.3784202496021,75.18066475458419,-67,53.13629906087239
4190,Shobha_De_0001.jpg,1,74.39956293711484,59.89707507112618,-44,54.19680098990162
3037,Marie-Reine_Le_Gougne_0002.jpg,0,85.60501983255415,71.05060577725484,-18,47.397186008571396
2093,Jan_Ullrich_0004.jpg,3,70.84693885222336,69.7915364783857,-24,49.55021165607117
4578,Tyra_Banks_0001.jpg,1,61.171995731320315,70.72539676385594,-23,62.172187376386844
3935,Rod_Jong-il_0001.jpg,1,58.51263184499758,60.90269623181306,-45,36.99653326433126
2775,Larry_Thompson_0001.jpg,1,54.25611541912326,73.02752538370598,-46,47.921761279303595
1314,Faye_Dunaway_0002.jpg,0,104.75535004029848,80.04673294405774,-60,55.756373409762205
351,Arnoldo_Aleman_0003.jpg,1,60.16686312045648,59.09730590935549,-68,44.84803282224955
4340,Tassos_Papadopoulos_0001.jpg,1,81.5710823042528,84.03128536691095,-48,48.15138287750645
2318,Joel_Gallen_0001.jpg,0,130.64813324721257,77.15493837448732,-64,39.732788782268365
887,Colin_Powell_0181.jpg,3,68.01612483854164,75.59189307927112,-18,50.62976390105723
3258,Mike_Alden_0001.jpg,1,54.55892871622997,74.31556936121103,-39,52.78711611254289
463,Bill_Cartwright_0001.jpg,1,73.39781344359352,58.13490493051723,-51,45.635210567944206
2126,Jean-David_Levitte_0009.jpg,1,65.15644219851804,66.2437974507202,-37,37.434932831948
3579,Paul_Krueger_0001.jpg,0,73.29542882448848,68.27646133925207,-69,47.536512999725225
401,Barbara_Bodine_0001.jpg,1,43.11881915135763,60.589966423013216,-54,60.61056596333545
1034,David_Stern_0003.jpg,0,80.62837935401967,74.61481828207073,-60,38.54731644175122
2548,Julianne_Moore_0001.jpg,0,156.0930462671187,81.91016605262236,-60,45.340257335046985
1311,Farouk_al-Sharaa_0002.jpg,1,49.18830848726362,52.49864885392662,-61,47.727811682718006
1228,Eliane_Karp_0002.jpg,0,97.76603720464668,68.38569884287485,-13,37.32769112282118
707,Charles_Kartman_0002.jpg,0,95.82132216941599,70.90817811214296,-42,35.93641254511974
1613,Gerhard_Schroeder_0070.jpg,1,60.93766775847507,65.18646564102218,-28,30.607541745054863
2701,Kimberly_Stewart_0001.jpg,0,47.71890465543704,49.012561503364694,-29,36.32359731135933
324,Ariel_Sharon_0051.jpg,0,111.20794453100247,80.52550827345931,-49,41.96170591840744
4291,Surakait_Sathirathai_0002.jpg,1,68.5102944730178,67.71285962157769,-39,52.192691910195464
4421,Tommy_Franks_0006.jpg,3,69.17029650287668,67.20282043481855,-22,43.41440861596293
3128,Maura_Tierney_0001.jpg,0,117.59221930546214,80.73353153545835,-57,47.557681848948356
981,Dan_Wheldon_0002.jpg,1,73.89635872182421,64.07494868076687,-49,48.926617729525404
2060,James_Traficant_0003.jpg,0,77.2254238084727,77.82285135981351,-52,45.223687493295444
2956,Luiz_Inacio_Lula_da_Silva_0042.jpg,1,64.33724259356943,68.01545627566975,-38,32.66721436993549
394,Aung_San_Suu_Kyi_0002.jpg,4,93.72575648438048,80.70393422875988,-52,55.81107899679434
3054,Mark_Dacey_0002.jpg,3,132.50878106789045,82.56397985741843,-36,44.65615527856416
3909,Robert_Marshall_0001.jpg,1,55.093196403877144,64.33738991041234,-53,54.867432453258466
347,Ari_Fleischer_0013.jpg,1,95.7307304636087,81.71890644936627,-39,45.66470627001233
2669,Kevin_Tarrant_0001.jpg,1,132.9874337176514,77.39672770994656,-61,36.70038455459437
1745,Halle_Berry_0011.jpg,0,103.52118430480877,75.48973898511986,-40,58.587327447711864
344,Ari_Fleischer_0009.jpg,1,79.50892243086173,79.32539965951553,-45,45.85213190564863
789,Claire_Danes_0002.jpg,0,115.73296749077677,58.49841220156157,-68,47.378137622426216
882,Colin_Powell_0164.jpg,0,71.49149446542734,66.18231673523454,-40,42.473383318851816
198,Ana_Isabel_Sanchez_0001.jpg,1,62.01666203960727,64.13761831441032,-47,54.38090634439609
3352,Nadine_Vinzens_0001.jpg,0,95.08102643044415,67.95021744021875,-30,59.23221376090373
4298,Suzanne_Haik_Terrell_0001.jpg,0,105.56853625578614,78.85280953101326,-45,42.433154668242516
4098,Sean_OKeefe_0001.jpg,0,60.45181848200838,68.91961932088454,-51,35.57750934493874
1805,Hassan_Wirajuda_0001.jpg,0,72.88620471714081,64.7391174673383,-52,40.3748145754131
4504,Tony_Blair_0052.jpg,1,105.06048310912759,74.76525113190357,-43,37.55577249673192
1999,Jacques_Chirac_0043.jpg,1,50.84093523751061,61.18713319126898,-40,40.024714762775496
3422,Nestor_Kirchner_0022.jpg,0,62.03555615311511,62.54714657746345,-72,44.649905164190656
3442,Nicholas_Tse_0002.jpg,1,57.166155414412245,59.45182472950531,-44,45.94566889317213
3962,Roh_Moo-hyun_0028.jpg,0,77.93279029061063,73.10466142792367,-52,35.97459719939485
3492,Nursultan_Nazarbayev_0001.jpg,0,124.70133840102437,67.8606506495067,-53,38.63265201897823
1257,Emmanuelle_Beart_0001.jpg,0,60.818700294436844,58.84745285577326,-48,48.50796284198214
1072,Desiree_Lemosi_0001.jpg,1,64.85695446177515,60.05184107017,-46,40.43408890925763
765,Christopher_Russell_0001.jpg,0,70.50873486830929,59.357781604640685,-45,45.98419320944292
1758,Hamid_Karzai_0005.jpg,0,84.42851275929343,65.27371832903553,-53,34.323815551736416
3520,Owen_Nolan_0001.jpg,1,63.07856743320849,62.1076787066242,-50,51.30824043952938
1169,Doris_Roberts_0002.jpg,0,124.90513078271516,82.49680842101698,-32,41.164778027029996
3428,Newton_Carlton_Slawson_0001.jpg,0,61.14962686336267,48.06274958763672,-57,46.02509991054012
3837,Richard_Myers_0008.jpg,1,57.597605233879165,67.39571272288471,-44,44.3448242232253
1504,George_W_Bush_0256.jpg,0,63.169273841301205,60.83925904526181,-45,34.01742292255933
3993,Roy_Moore_0001.jpg,0,77.21469050536888,68.48120622138845,-27,43.1382708881009
4286,Stuart_Whitman_0001.jpg,0,75.39885313113334,61.960313506526,-71,36.71796329324291
1155,Donald_Rumsfeld_0107.jpg,1,69.40786079499294,72.10108304644659,-51,42.93451667910779
1647,Glen_Clark_0001.jpg,0,106.6533899494413,77.6879418328763,-46,48.190933595315954
1705,Guenter_Verheugen_0001.jpg,1,58.071337695236394,63.95285927417601,-15,52.42331737432617
2759,Larry_Anderson_0001.jpg,1,74.09922822119273,79.15234314665318,-45,55.69217443503966
3457,Nicole_Kidman_0004.jpg,0,100.56845392467946,65.53651680248254,-43,42.7476119637542
4517,Tony_Blair_0081.jpg,1,85.31519235980625,69.72741817980042,-47,46.20578230660144
3919,Robert_Witt_0002.jpg,1,44.68430746740188,58.02318956832399,-44,35.189311683943544
834,Colin_Powell_0065.jpg,1,69.32193659432309,72.30113221605303,-33,55.23583540839341
2176,Jennifer_Aniston_0003.jpg,4,71.95084395188027,76.95438168071779,-31,44.28664298004366
3664,Philippe_Noiret_0001.jpg,0,58.071337695236394,51.351368229397174,-53,33.94638609917773
2068,Jamir_Miller_0001.jpg,0,79.41421356237309,71.41555615480183,-54,58.30847463537128
1704,Gro_Harlem_Brundtland_0001.jpg,1,68.96700065464523,59.125352512171794,-52,45.21294769826238
3523,Oxana_Fedorova_0004.jpg,0,71.0655888644601,61.39384634075399,-37,51.36027874585469
172,Al_Pacino_0003.jpg,0,121.2581768295143,79.38119237213651,-55,43.0267353091903
4236,Spike_Jonze_0001.jpg,0,124.66763290064912,71.35323820315462,-66,42.45460995554647
3243,Michelle_Rodriguez_0001.jpg,0,148.36355445877768,87.69008147603328,-31,50.47646548318116
4227,Sourav_Ganguly_0004.jpg,0,101.24109666837126,70.08556930083006,-48,50.72501721416203
1479,George_W_Bush_0163.jpg,4,62.44511419621814,56.717677105059344,-44,50.8906138715097
3947,Roger_Moore_0003.jpg,0,94.83033393258754,64.86326115035246,-42,35.386640743614635
3529,Pamela_Anderson_0004.jpg,0,113.78586926140181,66.34975026223981,-23,47.049230098046394
1594,Gerhard_Boekel_0001.jpg,0,68.38185763716572,52.61591462968537,-75,39.29552259371461
4751,Xavier_Malisse_0003.jpg,1,76.52765994919113,59.19842666594428,-53,42.12539060419836
2187,Jennifer_Capriati_0020.jpg,3,101.82648859359655,81.55473595535334,-12,45.53478278467131
3893,Robert_De_Niro_0001.jpg,0,81.87375876959658,73.05769423442825,-64,31.812252693679966
3849,Richard_Virenque_0002.jpg,0,90.33240705274355,65.56658835604091,-47,47.096636602032376
1379,Fred_Eckhard_0002.jpg,1,50.558933458322315,54.70501461993658,-56,37.812352381565205
170,Al_Gore_0006.jpg,1,61.157371050334234,72.672383356872,-41,46.60844972771777
3383,Nasser_al-Kidwa_0001.jpg,1,60.16025568065744,61.2324475238234,-27,38.93968199438447
320,Ariel_Sharon_0039.jpg,1,52.62573824910524,68.57860516593489,-34,42.82707615357991
4559,Toshihiko_Fukui_0001.jpg,0,53.806164106079194,66.22685173706705,-43,36.45860231911108
4521,Tony_Blair_0086.jpg,0,100.86402172615517,78.98756663799058,-43,56.58389948285457
2495,Jose_Bove_0001.jpg,0,106.42581664684403,71.39692554661336,-60,42.55254708753809
929,Costas_Simitis_0003.jpg,1,83.24444160594095,69.3817498041261,-70,39.1422250515304
724,Charlotte_Church_0001.jpg,0,72.1430388438905,61.88846494643091,-30,53.07606696629969
1946,Irfan_Ahmed_0001.jpg,1,75.48295211641334,52.62122476575163,-74,37.065852763665134
1809,Heather_Mills_0003.jpg,0,141.25734993912008,83.16668602487333,-24,37.25867851233538
1035,David_Stern_0004.jpg,0,97.15723706762337,68.87144039998124,-48,41.40695529125288
4413,Todd_Haynes_0002.jpg,0,146.10183329798403,88.1416807325169,-48,53.415572756346336
403,Barbara_Felt-Miller_0001.jpg,1,75.71577259658775,72.58333863024491,-56,60.92732564228968
3544,Patrick_Eaves_0001.jpg,0,110.38873523857794,73.97994327464988,-49,46.31299635531956
3637,Peter_Arnett_0001.jpg,1,57.0891891474802,59.941264864565646,-38,45.21878239126064
2845,Leticia_Van_de_Putte_0001.jpg,1,67.36489077600484,64.01753179530299,-27,38.83167283379337
4648,Vincent_Brooks_0006.jpg,1,71.11684714758745,64.63155155763636,-69,57.64257763437149
4637,Vicente_Fox_0021.jpg,1,61.91991337401461,55.321983357075645,-54,40.44939545740722
4587,Vaclav_Havel_0006.jpg,1,62.43646450509506,78.46993920050843,-49,44.282777972237284
1910,Hu_Jintao_0008.jpg,0,95.82165679282794,65.25687365192672,-66,37.71370579235246
4054,Salma_Hayek_0013.jpg,0,66.87192529482677,63.36747471069896,-25,53.372797359935035
2407,John_Kerry_0014.jpg,1,59.25458014971238,71.58804497533792,-39,45.82454144022424
4152,Sergio_Vieira_De_Mello_0007.jpg,0,74.02434929047948,48.66746184629474,-72,37.2148428844352
4200,Silvio_Berlusconi_0010.jpg,1,66.58449622686969,71.32509094712684,-58,42.60153675034198
2194,Jennifer_Capriati_0040.jpg,2,90.91118771821195,66.94643897954185,-63,49.94711972676447
1885,Hugo_Chavez_0046.jpg,1,60.45404851463177,71.88063954105061,-40,48.54369777455297
2904,Lleyton_Hewitt_0019.jpg,0,80.74071645159293,66.3053467315443,-46,55.36361134320416
1073,Desiree_Lemosi_0002.jpg,0,127.14479022331997,84.42819193507347,-46,45.429698274791875
3396,Natasa_Micic_0001.jpg,1,81.80127387243033,51.72389977523424,-61,51.91853836493431
744,Choi_Yun-yong_0001.jpg,0,131.4999857190527,77.99796072438451,-26,40.14948332572135
3807,Ricardo_Maduro_0002.jpg,0,89.18002825123699,69.20484174613267,-51,38.724265143465274
898,Colin_Powell_0196.jpg,1,90.90375698842465,77.55560149679333,5,50.520928805558974
2578,Junichiro_Koizumi_0014.jpg,1,58.09561510522734,80.6777425324879,-51,45.113606492459844
861,Colin_Powell_0135.jpg,1,75.85203320258087,84.18441020845445,-15,40.58473719301807
2884,Lionel_Richie_0001.jpg,0,140.102430543973,88.93004910162816,-47,48.93286448158615
3160,Melina_Kanakaredes_0001.jpg,0,108.83133224973889,80.56915027340517,-54,48.39182927481356
653,Carly_Fiorina_0002.jpg,1,65.98234477257904,74.17564549151591,-33,57.165664621555194
526,Bob_Hope_0008.jpg,1,65.49306719367536,68.71406736348256,-32,43.99880069804235
1249,Elton_John_0004.jpg,1,72.45670287039631,58.76567927416164,-51,44.71715030305731
3952,Roh_Moo-hyun_0003.jpg,0,65.14910595559051,73.86814037614428,-17,31.762406600180736
4435,Tomoko_Hagiwara_0001.jpg,0,99.0906582341066,74.04385478077063,-36,45.1620615016851
4771,Yoko_Ono_0003.jpg,1,59.10841582570005,58.98260842727976,-42,46.888736400319544
36,Adrien_Brody_0010.jpg,0,59.48319718690003,56.678985108602426,-63,30.54361079972992
1996,Jacques_Chirac_0038.jpg,1,59.59734886215797,63.44955833799947,-48,47.60089174996108
2883,Lin_Yi-fu_0001.jpg,1,77.13771979951477,71.85922686864346,-54,39.76790266168984
845,Colin_Powell_0097.jpg,1,57.7516539159931,63.2932993195514,-42,45.42444758278716
3389,Natalie_Coughlin_0001.jpg,0,174.36230292083224,94.0559080591456,-30,47.569368083200615
246,Angelina_Jolie_0007.jpg,1,50.62097881366235,50.9649533560881,-53,52.77899373157672
2336,Joe_Mantello_0002.jpg,0,49.041648597857254,63.20216129248683,-42,58.533126977645445
1642,Gina_Torres_0001.jpg,1,75.69391181923214,80.12057576490359,-19,51.33992521520671
1133,Donald_Rumsfeld_0054.jpg,1,64.38276910961343,69.50900466920676,-33,43.61914049036944
1539,George_W_Bush_0374.jpg,1,60.901985742147744,63.66676498509892,-56,41.55160252150053
2118,Jay_Garner_0004.jpg,1,62.79231536205859,67.48510184172677,-45,49.11770000928499
3890,Robert_Blake_0008.jpg,2,54.338660071017046,62.47509019172095,-41,54.17009180658465
515,Bob_Graham_0002.jpg,1,76.19463089453023,72.60988570249991,-26,38.0491104856177
3368,Naomi_Watts_0003.jpg,0,87.1267410866722,49.41032254548075,-62,42.24037944128966
2023,James_Brazelton_0001.jpg,1,65.90527761734586,63.24695514916223,-40,35.05129594170738
4721,William_Martin_0001.jpg,1,60.719956625550424,61.20779210916608,-44,36.71280540127758
3599,Paul_Tagliabue_0004.jpg,1,68.08934581186914,66.04297155409878,-56,40.96516903045462
963,Daniel_Day-Lewis_0002.jpg,0,74.82315220109038,84.90004299785757,-13,52.62495098943237
1275,Eric_Hinske_0002.jpg,0,135.54355085625832,86.6764119543106,-47,39.05632932051887
3646,Peter_Max_0001.jpg,0,112.02100078622811,63.92952705179152,-54,39.107370556443314
299,Antonio_Trillanes_0003.jpg,1,72.65126884385475,72.21173751269302,-35,51.33924333133281
4569,Trevor_Watson_0001.jpg,1,73.40696476014088,72.07885075834382,-56,41.15107934367717
2968,Mack_Brown_0001.jpg,0,92.93395726574866,80.72012875888647,-39,51.89820107072438
990,Daryl_Sabara_0001.jpg,1,53.294868119497714,80.84236979656929,-49,63.93842718972416
2577,Junichiro_Koizumi_0003.jpg,1,52.82817894257291,75.44474965738206,-42,42.37525363462117
1695,Gregorio_Honasan_0001.jpg,1,80.44158588639064,70.77285446458792,-60,41.52687241673929
1621,Gerhard_Schroeder_0088.jpg,3,152.25507575032768,93.43883192451993,4,34.24537155620018
4400,Tim_Henman_0006.jpg,1,80.84308171950258,75.75060524841851,-7,48.113911711523365
1324,Felipe_Perez_Roque_0001.jpg,1,68.66701296251038,66.63496723291374,-61,50.21855632263944
1658,Gloria_Macapagal_Arroyo_0014.jpg,1,111.85213792933288,72.0765704436637,-68,51.83538724676992
1040,David_Westerfield_0001.jpg,1,52.52683518941015,62.43261072831202,-54,40.52870716374647
4749,Xanana_Gusmao_0003.jpg,1,78.33452939255803,69.52976323689407,-53,31.066675105755497
3276,Mike_Weir_0008.jpg,0,96.829853257309,76.68720592056484,-34,47.763885905104885
3021,Mariah_Carey_0004.jpg,0,88.16307139459548,71.28642606781806,-33,49.35186231716729
434,Ben_Howland_0001.jpg,0,93.27448864472706,77.58418382366844,-47,46.70293717874786
3913,Robert_Redford_0002.jpg,1,82.57753780831173,72.82990356262444,-41,51.92476907141074
3337,Morris_Dees_0001.jpg,1,66.70316806973354,62.101213916446056,-24,37.01008957938952
3329,Monica_Bellucci_0002.jpg,0,56.5724680857581,57.62555308638791,-39,54.22194658329946
2836,Lesia_Burlak_0001.jpg,0,68.19852213532458,62.63264471017493,-33,39.71721230542351
144,Alvaro_Noboa_0001.jpg,0,67.84201569753877,53.8589665566163,-69,41.87312684819583
1723,Guillermo_Ortiz_0002.jpg,0,95.85069983569826,71.49922114657946,-35,40.710362072197334
864,Colin_Powell_0143.jpg,1,64.79830489844173,70.84750485822828,-41,46.013161376044934
